NUTSM,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15,rep_16,rep_17,rep_18,rep_19,rep_20,rep_21,rep_22,rep_23,rep_24,rep_25,rep_26,rep_27,rep_28,rep_29,rep_30,rep_31,rep_32,rep_33,rep_34,rep_35,rep_36,rep_37,rep_38,rep_39,rep_40,rep_41,rep_42,rep_43,rep_44,rep_45,rep_46,rep_47,rep_48,rep_49,rep_50,rep_51,rep_52,rep_53,rep_54,rep_55,rep_56,rep_57,rep_58,rep_59,rep_60,rep_61,rep_62,rep_63,rep_64,rep_65,rep_66,rep_67,rep_68,rep_69,rep_70,rep_71,rep_72,rep_73,rep_74,rep_75,rep_76,rep_77,rep_78,rep_79,rep_80,rep_81,rep_82,rep_83,rep_84,rep_85,rep_86,rep_87,rep_88,rep_89,rep_90,rep_91,rep_92,rep_93,rep_94,rep_95,rep_96,rep_97,rep_98,rep_99,rep_100
RO322,0.622583802,0.589101029,0.384477159,0.36183431,0.392014184,0.502083228,0.270661632,0.435751673,0.253945775,0.51555202,0.358177915,0.430085152,0.391470696,0.29936423,0.567094151,0.492758949,0.319160816,0.469205397,0.306619719,0.492475554,0.364911887,0.572788967,0.297580372,0.393232631,0.273804075,0.664345647,0.661758332,0.22152832,0.221894282,0.385441726,0.638925259,0.386876,0.481672289,0.302743351,0.320137127,0.445193704,0.31709919,0.356070484,0.583738237,0.434281288,0.463084657,0.273655461,0.309774959,0.384736883,0.510208847,0.254210243,0.428338748,0.513629739,0.308394022,0.514009934,0.510816188,0.692513845,0.281787944,0.444119054,0.43544066,0.396299509,0.655541626,0.420309397,0.362994015,0.34902339,0.355876588,0.349108674,0.407268682,0.264717512,0.294284543,0.318250192,0.545542544,0.541352386,0.612040451,0.447537353,0.4211518,0.564344619,0.359746042,0.52584451,0.226719481,0.310288882,0.391810267,0.41630742,0.31359441,0.153827379,0.462506986,0.421932623,0.255357567,0.430121204,0.682178503,0.485167741,0.637057311,0.550092713,0.60732138,0.65624437,0.621917636,0.602557038,0.350105568,0.617782742,0.069372209,0.554584256,0.335315527,0.245979113,0.366994112,0.605106148
RO411,0.257248094,0.204036027,0.168921963,0.359147023,0.211829678,0.332961476,0.151528856,0.294335995,0.03919691,0.28713549,0.290553952,0.320030496,0.174686256,0.22548888,0.244122745,0.437114193,0.086693638,0.142749336,0.146043971,0.186962175,0.226833745,0.08408185,0.207442764,0.185576426,0.166463233,0.510553611,0.131599375,0.139360788,0.479830401,0.132272532,0.122502032,0.139569374,0.24200166,0.062985114,0.189131346,0.332778555,0.145753526,0.129423926,0.437461271,0.430670131,0.211875184,0.293627097,0.096101459,0.272121987,0.35380991,0.135749261,0.108915905,0.292223527,0.210305081,0.120930048,0.169562831,0.22483869,0.195330712,0.299585573,0.179960785,0.120697068,0.086984016,0.325351158,0.303368288,0.202723866,0.275736492,0.205104285,0.300143893,0.16339008,0.216696174,0.214557838,0.376598017,0.28848704,0.39209469,0.401930275,0.182966971,0.269413806,0.339998956,0.491651671,0.15699901,0.126295945,0.320149981,0.138426363,0.260670688,0.111003488,0.262107918,0.251378698,0.148758413,0.266102362,0.342780015,0.234506154,0.171686046,0.289139319,0.150477054,0.239517229,0.201658354,0.546451353,0.162247236,0.120870171,0.077119238,0.270180945,0.091515462,0.126944158,0.171251765,0.375797231
RO412,0.068600653,0.183429444,0.102414521,0.171734654,0.258153495,0.069109044,0.052509959,0.168126876,0.019991321,0.092653711,0.167307815,0.256763413,0.123246091,0.088976709,0.160242504,0.249730256,0.06924191,0.067490206,0.1373676,0.093660299,0.09190733,0.104434214,0.201625713,0.11135723,0.11183484,0.229698586,0.077467842,0.142488545,0.048021304,0.104050423,0.063505804,0.198532179,0.25303234,0.101492006,0.31535134,0.393357226,0.134291535,0.220673486,0.170487745,0.277499593,0.17940669,0.18220998,0.146535341,0.198247777,0.173308377,0.069609824,0.218911621,0.218034571,0.116200984,0.101323719,0.254373457,0.17096145,0.160862467,0.225458169,0.238356525,0.046050513,0.075673604,0.296060391,0.170156761,0.112553511,0.214316616,0.171674389,0.225344324,0.122928067,0.123170232,0.349199617,0.175171682,0.304137101,0.306327561,0.288321648,0.086113687,0.177249105,0.113191618,0.295546803,0.353615433,0.116322854,0.16789595,0.174223598,0.255483021,0.054735116,0.109914403,0.23359699,0.130135202,0.183929944,0.385773843,0.253914021,0.441739699,0.041952251,0.08462192,0.087058074,0.146786669,0.241789406,0.203029596,0.105032318,0.036477005,0.103664787,0.022240286,0.07015954,0.118718336,0.162676856
RO413,0.112163595,0.168570322,0.119618575,0.142233488,0.124262357,0.080401593,0.037579289,0.188761918,0.026080752,0.095476107,0.224169518,0.119474899,0.153412561,0.090664582,0.153417572,0.222323989,0.053619204,0.045499654,0.103988899,0.171023369,0.078118888,0.078103881,0.181182053,0.14043415,0.046629483,0.424672255,0.171230072,0.076164654,0.117481795,0.120432628,0.055654688,0.078018993,0.158133023,0.055305091,0.148393863,0.287427653,0.081804675,0.074375161,0.18143359,0.357509919,0.161728656,0.151654119,0.080130327,0.14385289,0.22211296,0.04185538,0.060279935,0.225235955,0.116352844,0.061707547,0.150890976,0.204694343,0.118825103,0.205333436,0.11090848,0.053037139,0.062600025,0.261342127,0.174571827,0.099010957,0.189738878,0.144584947,0.156158307,0.114858417,0.179138963,0.153818839,0.221654807,0.177114282,0.209961564,0.185613507,0.110784102,0.2318863,0.194833206,0.284059379,0.153778725,0.077818206,0.212179889,0.057250698,0.164919093,0.042944062,0.117182658,0.178314285,0.111115954,0.254242403,0.304117333,0.110555326,0.177116285,0.119796204,0.122393243,0.092123403,0.132875937,0.287417928,0.159288058,0.0876762,0.020611191,0.135855935,0.0371948,0.042242909,0.133944384,0.19509916
RO414,0.264440079,0.257933807,0.147544757,0.26420769,0.194453,0.342548073,0.124805475,0.344585317,0.041553685,0.37246935,0.266031871,0.320992705,0.239656556,0.174514067,0.299989123,0.320208991,0.076672139,0.100211641,0.175101997,0.21809891,0.226986162,0.142633995,0.21877341,0.144010688,0.100046213,0.532619802,0.205256454,0.124256231,0.464434576,0.198080166,0.105505841,0.202001058,0.258165933,0.097764434,0.279336495,0.381320345,0.133583173,0.131435051,0.452034606,0.437987973,0.212513795,0.213638754,0.122784065,0.253346128,0.395798353,0.119577389,0.288631565,0.319437301,0.189241335,0.128398991,0.325917083,0.244623811,0.156295738,0.304764763,0.219131104,0.07293468,0.184116498,0.338951169,0.236797908,0.202180443,0.276467516,0.199013925,0.287592775,0.159148984,0.218163163,0.23158342,0.3940447,0.328600587,0.596182263,0.421115019,0.202189799,0.264616981,0.311484085,0.486714808,0.192308717,0.157789211,0.29662448,0.233040606,0.25034574,0.058029747,0.263228135,0.247515285,0.13789276,0.408638305,0.377938768,0.224379536,0.360168437,0.224019536,0.26700844,0.34315876,0.538459069,0.44704474,0.225203805,0.146697309,0.057047774,0.267867087,0.075950665,0.090927961,0.160307072,0.398869286
RO415,0.049377613,0.189280359,0.210404657,0.162918762,0.30288983,0.089090556,0.054317466,0.183357456,0.026435273,0.091423976,0.197372705,0.358380017,0.177154328,0.097215085,0.171426845,0.255199007,0.077434264,0.09881762,0.167731795,0.156345843,0.118815602,0.100606744,0.216271284,0.154592239,0.117073629,0.286976517,0.06967785,0.148466098,0.117466631,0.111837608,0.089784167,0.18936187,0.299818281,0.138984955,0.338947375,0.428192368,0.308587249,0.346910414,0.196547746,0.268871765,0.181289953,0.174448167,0.150977801,0.193372498,0.236790423,0.081913636,0.284407194,0.22526457,0.132715363,0.125517849,0.282205938,0.17333077,0.20899737,0.228676714,0.225678786,0.050082095,0.085916054,0.285539623,0.186413652,0.187013947,0.231726122,0.179209517,0.264438576,0.128435901,0.162914848,0.430386806,0.356564123,0.463221453,0.383032713,0.421638571,0.164642504,0.195906327,0.207857878,0.362888974,0.420669319,0.1365605,0.24350923,0.17276163,0.223695027,0.132042538,0.139245185,0.245806224,0.149848744,0.193606375,0.38111577,0.28208694,0.526845794,0.44705036,0.086136104,0.110519888,0.216766584,0.343878664,0.256931384,0.120728479,0.050298471,0.247811481,0.037698926,0.095948628,0.226179625,0.154300768
RO421,0.117240136,0.160206952,0.09155045,0.129648173,0.104710166,0.072217686,0.022338761,0.109375418,0.009957376,0.126320843,0.192423778,0.063062813,0.108213855,0.093474186,0.14946329,0.164847285,0.058153355,0.033874717,0.094895083,0.169114691,0.082432713,0.046916073,0.152246221,0.088400273,0.047869112,0.261824943,0.106908202,0.05745452,0.115540737,0.115092374,0.054308366,0.069132177,0.173908517,0.034830029,0.335801056,0.244526838,0.094410745,0.110035659,0.153550845,0.214046805,0.130890826,0.149617664,0.087143853,0.141217443,0.22707464,0.03412562,0.055980968,0.138498391,0.148829879,0.077774756,0.157030222,0.162971647,0.103705141,0.200603039,0.068298152,0.044802819,0.044772806,0.172195519,0.121313037,0.116673572,0.193988832,0.131868713,0.137499084,0.083618601,0.135370525,0.220161056,0.24385351,0.21139174,0.290717486,0.302409423,0.12625803,0.19819948,0.195725687,0.258376771,0.135987981,0.093107829,0.178994725,0.046522529,0.147641102,0.031236767,0.104692092,0.142651773,0.095670381,0.168655953,0.165802442,0.092720994,0.070186632,0.023556526,0.113855453,0.137767094,0.137820534,0.354993983,0.121353008,0.070915269,0.021413996,0.05471971,0.011691854,0.041167653,0.120671141,0.180194984
RO422,0.144306182,0.246607927,0.162426856,0.161613929,0.272775039,0.059867661,0.027031819,0.13614757,0.011132881,0.120286476,0.140256883,0.094513483,0.115838715,0.077221113,0.153018824,0.208077432,0.067186734,0.072130288,0.114213551,0.110722023,0.06860767,0.072466465,0.183897912,0.105302973,0.093135037,0.103649067,0.071432297,0.154290618,0.051502404,0.102967962,0.04175023,0.13469452,0.226160144,0.081015206,0.326107348,0.288090212,0.281644762,0.256325753,0.128576331,0.208919431,0.12498626,0.132687446,0.122728518,0.173344199,0.154533473,0.06159426,0.164089114,0.117442781,0.119637404,0.067696322,0.259301308,0.124714177,0.171868946,0.213162145,0.150717621,0.036579809,0.073882356,0.195036778,0.125710949,0.082341571,0.195398339,0.150876451,0.131615461,0.082887944,0.150355916,0.374108681,0.322155404,0.263838586,0.302397028,0.30251514,0.106718439,0.170443274,0.149169642,0.155782616,0.328876922,0.103535422,0.156848519,0.092019212,0.153981702,0.036628058,0.104700547,0.216678604,0.125064416,0.125555213,0.196731549,0.212443447,0.342613527,0.068059605,0.063288283,0.137851434,0.124981019,0.205095721,0.26753148,0.085149937,0.026938214,0.07965925,0.021284731,0.043951056,0.139544364,0.151547507
RO423,0.087447196,0.122705353,0.185587674,0.256069078,0.221911452,0.083743571,0.073197328,0.1575455,0.035443683,0.093515242,0.155251785,0.192756519,0.126238664,0.08529996,0.192564773,0.276743243,0.068322477,0.081900674,0.194023959,0.104024521,0.179235582,0.112694849,0.183950454,0.12517835,0.121989755,0.155912209,0.081847144,0.133975471,0.097938043,0.129120162,0.053080807,0.207934274,0.248419259,0.120139813,0.245844561,0.425475075,0.260179095,0.348041313,0.163955078,0.302126056,0.150957582,0.240203981,0.202159316,0.208926537,0.197081672,0.07333962,0.248089822,0.231922208,0.149130322,0.146414252,0.287332283,0.153465993,0.222659094,0.253798277,0.272673665,0.04447449,0.115702907,0.32156462,0.147455282,0.116137433,0.219186693,0.171058265,0.228077726,0.121314326,0.123485015,0.397243234,0.236620127,0.324029987,0.37475116,0.420141447,0.08190961,0.149518313,0.173298638,0.295669981,0.371760235,0.145588181,0.158767537,0.215781722,0.209258291,0.050793007,0.119813458,0.246539172,0.139519796,0.142010586,0.431193526,0.259325496,0.39928118,0.078244698,0.098528826,0.080724381,0.197138339,0.28843136,0.243634848,0.158121699,0.090316656,0.097910755,0.039226677,0.089957251,0.182229988,0.152125252
RO424,0.194650033,0.186256695,0.115751155,0.149245032,0.116566997,0.188364615,0.068288557,0.196429293,0.034662531,0.258840764,0.209615704,0.166087205,0.151015407,0.176092736,0.180863376,0.251237688,0.078292521,0.084478488,0.135422247,0.179480816,0.22900727,0.055057702,0.208811199,0.123589632,0.203430954,0.372293308,0.123612565,0.081768372,0.432822226,0.138633896,0.060510619,0.10052032,0.199231522,0.053874859,0.378440497,0.322349376,0.100142518,0.143088659,0.287418219,0.301738754,0.195243723,0.219827635,0.098380178,0.240226289,0.312824796,0.045384635,0.079929532,0.217792308,0.157761359,0.138935945,0.194376927,0.199731413,0.169073671,0.322423008,0.107917705,0.156003423,0.080180235,0.292115593,0.154582932,0.132653693,0.25357499,0.165522986,0.306027348,0.119977291,0.17516406,0.303624324,0.280568649,0.227869303,0.335043076,0.405605748,0.146713452,0.220072216,0.301104993,0.3965231,0.158169426,0.119395157,0.277638405,0.085516625,0.198682718,0.056549445,0.122703744,0.153208488,0.115016077,0.203910815,0.308169394,0.137152066,0.09212382,0.049444466,0.145633519,0.142284761,0.18745572,0.50942225,0.147088028,0.113877468,0.051777461,0.10748864,0.02926307,0.065445225,0.135680496,0.297441279
RSG125371,0.121523926,0.327637137,0.101636729,0.187673915,0.197043024,0.064227503,0.047042906,0.188327646,0.039144234,0.157964299,0.221383032,0.136263848,0.161955863,0.09745762,0.135294409,0.264290976,0.053463363,0.069065613,0.121388651,0.243519426,0.086290049,0.086099206,0.182438437,0.142481274,0.111520985,0.330325816,0.171317066,0.092907976,0.139698971,0.182788955,0.128846903,0.128127514,0.27523366,0.044917367,0.451917775,0.345473731,0.101592424,0.142891555,0.22064763,0.325491022,0.184260336,0.148873673,0.097890637,0.141342248,0.297153457,0.036361487,0.094501218,0.308625737,0.127401053,0.096904401,0.191132611,0.197254299,0.144035537,0.199127326,0.136644493,0.088606036,0.118774262,0.25003793,0.105958604,0.198137502,0.25778729,0.185817565,0.198306713,0.128036525,0.192680651,0.25627572,0.130403693,0.225962149,0.326744176,0.24402714,0.156052047,0.216700804,0.180650578,0.187528483,0.164210471,0.089366943,0.203921546,0.121956443,0.185588049,0.07073024,0.122496004,0.173940137,0.119809649,0.384361359,0.342857714,0.216011018,0.441149708,0.025178163,0.201497873,0.200562821,0.376532802,0.301976655,0.253040791,0.11293773,0.020327248,0.13422566,0.025532998,0.057150353,0.144772409,0.215959374
RSG125372,0.114662647,0.407328425,0.265585496,0.207476027,0.234970863,0.175501866,0.074663777,0.208017186,0.034342282,0.219079591,0.225741387,0.170642833,0.226982651,0.155605283,0.189356749,0.277171355,0.103604642,0.11656561,0.135762817,0.30474127,0.136179655,0.116150137,0.190663072,0.125784499,0.07761404,0.380474231,0.276434396,0.103497904,0.340515996,0.219651996,0.126097754,0.170241973,0.31316692,0.072630423,0.693996512,0.353211313,0.219177174,0.30152491,0.274387174,0.379527505,0.215800168,0.238135034,0.11128307,0.22718789,0.320393574,0.055139683,0.196483799,0.309612011,0.131700107,0.208795392,0.361304207,0.209411702,0.250557092,0.202390733,0.14139828,0.194768255,0.179327259,0.312134645,0.129370157,0.17004154,0.278733421,0.205796564,0.340159549,0.148095825,0.3299624,0.304286118,0.230379802,0.207618271,0.360590842,0.335237061,0.240747082,0.23134667,0.338701579,0.22076267,0.423443913,0.117593086,0.243464027,0.152244464,0.20803854,0.04009578,0.149265525,0.225528921,0.126837832,0.430531759,0.341868164,0.275898332,0.428523975,0.199853773,0.179520673,0.218352023,0.606615697,0.333308342,0.260346681,0.114431936,0.023484124,0.258280953,0.070799601,0.109605671,0.268723685,0.272252699
RSG125373,0.71768861,0.691931705,0.719979655,0.668003036,0.482005289,0.807586768,0.438560471,0.501266566,0.676998398,0.670415436,0.449753258,0.626985249,0.564828296,0.446606627,0.653685364,0.526663099,0.731594304,0.734638795,0.552069539,0.619880138,0.607481475,0.677344537,0.361710439,0.358597149,0.580249806,0.696706406,0.820633232,0.221536468,0.709617248,0.501327747,0.759235306,0.600664136,0.674624853,0.393298917,0.807527395,0.386268511,0.564925036,0.636007786,0.640928995,0.742484141,0.56494259,0.475164426,0.372885523,0.561387203,0.601806372,0.217888641,0.753682745,0.548130328,0.456528183,0.819402181,0.771044703,0.753558234,0.643099583,0.506104882,0.507622032,0.683189798,0.759802046,0.505728224,0.490376063,0.336827671,0.475689237,0.448918068,0.71907919,0.433046788,0.470000413,0.693797149,0.748603417,0.627446847,0.618625205,0.624006257,0.576360718,0.601124238,0.673352731,0.590555394,0.560901517,0.592596691,0.628327498,0.653984846,0.390299335,0.349337491,0.543173425,0.538827186,0.374241253,0.521991512,0.72758615,0.649663293,0.80377294,0.891151736,0.693258512,0.707758668,0.822316573,0.758097196,0.495489659,0.705778587,0.247494958,0.752764324,0.646073006,0.549957628,0.593811612,0.683173034
RSG125374,0.390368884,0.524309213,0.241558354,0.312229469,0.445079304,0.144633999,0.07103644,0.492099815,0.056161825,0.178379692,0.210775254,0.499332046,0.16700697,0.12699228,0.214646691,0.373454594,0.226669491,0.175067502,0.313490064,0.339277474,0.106283004,0.122427294,0.32208619,0.326988378,0.328261762,0.425552637,0.346014142,0.487129465,0.081441555,0.311594859,0.063956369,0.432853041,0.47190798,0.599127698,0.475014816,0.389070892,0.440261918,0.324568474,0.292101711,0.258921287,0.337439515,0.174685823,0.173804796,0.2981868,0.279960963,0.226385902,0.162639494,0.387208655,0.25529015,0.166938478,0.290151967,0.46662566,0.269999442,0.337848403,0.400920289,0.13027396,0.208991649,0.435055762,0.148970597,0.155810189,0.282573996,0.289631987,0.265891301,0.227057105,0.347913041,0.503868029,0.477189329,0.388739067,0.426202625,0.458232876,0.416532928,0.462513757,0.177163168,0.405551938,0.463593233,0.13747025,0.459247378,0.294973824,0.27989801,0.459580199,0.483069779,0.362250806,0.422499955,0.262360579,0.503847691,0.347967279,0.612253447,0.562912849,0.060951464,0.597429353,0.172823096,0.228297987,0.286173824,0.254670447,0.096510552,0.236138464,0.171948139,0.144287266,0.202100255,0.208539843
RSG125375,0.537309352,0.662086776,0.282475844,0.246369027,0.248897289,0.743366225,0.166102081,0.387721484,0.331289382,0.538730613,0.344864497,0.404266878,0.32234485,0.331624781,0.467222716,0.45323613,0.176392563,0.112228953,0.319538614,0.402065019,0.451621011,0.427747381,0.286930368,0.246838991,0.40254215,0.51499657,0.624168886,0.189704673,0.555472145,0.261390636,0.470023141,0.436926876,0.521563209,0.254705758,0.717526049,0.333482733,0.229517767,0.448949869,0.560521018,0.689618763,0.441299144,0.432374411,0.241031179,0.378182342,0.490380663,0.107297664,0.537884802,0.506251793,0.274143786,0.389619041,0.635736042,0.51511705,0.267891129,0.404671255,0.359621881,0.531806627,0.497036466,0.440879859,0.256153548,0.257683297,0.429697706,0.300151165,0.593334268,0.232894044,0.329674597,0.453705079,0.500863549,0.503218604,0.577053698,0.562320419,0.216700662,0.540301418,0.464832137,0.558687509,0.230854647,0.261685925,0.582475458,0.504064115,0.335942353,0.070985742,0.255317218,0.336975623,0.182725642,0.486976658,0.680773938,0.401012558,0.484036643,0.191427238,0.529055996,0.483474645,0.640899938,0.610075315,0.279534961,0.546769384,0.102320204,0.266007224,0.082024642,0.127887236,0.263463659,0.630502671
RSG125376,0.552106574,0.49011297,0.546663191,0.466580735,0.243610615,0.750375336,0.214326287,0.438206891,0.411662542,0.513517001,0.350341956,0.387188324,0.381320443,0.284776141,0.462708523,0.375651276,0.188881848,0.23002187,0.374146732,0.418034022,0.313338009,0.360229934,0.267112649,0.249078775,0.332857708,0.534598166,0.573198217,0.182152972,0.637543954,0.246772083,0.327255892,0.482998734,0.407478607,0.284776695,0.362607165,0.301027469,0.282765406,0.151400493,0.433493894,0.625928888,0.391315982,0.366106381,0.121708223,0.481034458,0.497119682,0.131919344,0.368872038,0.396961403,0.338255095,0.246728246,0.643242913,0.452747142,0.373456329,0.353538756,0.335157806,0.250994306,0.450120019,0.414818843,0.398434354,0.217091626,0.417069637,0.305245624,0.473444275,0.273020973,0.396846433,0.425743463,0.630718079,0.419658091,0.601680891,0.572199641,0.254731886,0.419905977,0.509312428,0.578050841,0.513603988,0.317774444,0.567159971,0.426967818,0.364696264,0.079103622,0.413637997,0.345298167,0.228683498,0.422926414,0.688326555,0.330313338,0.578616924,0.829843342,0.238696924,0.420510749,0.389904489,0.536642193,0.319618159,0.519449858,0.118682766,0.467740432,0.180109265,0.198521323,0.375187962,0.63558665
